1521795571390,metadata_log_format,wifi-ble-imu-cell collection
1521795571390,metadata_system_time,1521795571390
1521795571390,metadata_surveyName,/storage/emulated/0/FIND-IT/log.csv
1521795571391,metadata_notes,new collection
1521795571391,metadata_deviceInfo,Boardmsm8952Brand,LenovoDevice,PB2PROHardware,qcomManufacturer,LENOVOModel,Lenovo PB2-690MProduct,phinny_row
177591109201,label,1,latMapApp,0,longMapApp,0,floorMapApp,0
178132602378,compass,AK09911 Magnetometer -Wakeup Secondary,-9.069824,-21.139526,-33.602905,3
178132918264,rotVectorAll,Rotation Vector -Wakeup Secondary,0.041146934,-0.09028332,-0.93614954,0.3373127,0.17453292,3
178133104618,linAccel,Linear Acceleration -Wakeup Secondary,0.3860389,0.005723357,-0.05820179,3
178133256857,orientation,Orientation,140.27802,-11.351165,-0.92433274,3
178133412326,accel,BMI160 Accelerometer -Wakeup Secondary,0.22816467,1.9316559,9.535553,3
178133558472,rotVectorMagnetic,GeoMagnetic Rotation Vector -Wakeup Secondary,0.03309899,-0.09083538,-0.948972,0.30017594,0.17453292,3
178133751597,rotVectorGyro,Game Rotation Vector -Wakeup Secondary,0.06355604,0.07618911,0.70947933,0.69770694,3
178133914982,gyro,BMI160 Gyroscope -Wakeup Secondary,0.10089111,-0.018356323,-0.0423584,3
178184603264,compass,AK09911 Magnetometer -Wakeup Secondary,-9.048462,-21.89331,-35.01587,3
178184932326,rotVectorGyro,Game Rotation Vector,0.06608578,0.07752989,0.7082097,0.69861346,3
178185107170,rotVectorAll,Rotation Vector -Wakeup Secondary,0.041105263,-0.09321251,-0.9369725,0.33422205,0.17453292,3
178185304618,rotVectorMagnetic,GeoMagnetic Rotation Vector,0.032457992,-0.09207579,-0.948989,0.29981408,0.17453292,3
178185493576,linAccel,Linear Acceleration -Wakeup Secondary,-0.05917126,0.104999065,-0.41736126,3
178185680764,orientation,Orientation,140.65076,-11.664093,-0.84351903,3
178185830087,accel,BMI160 Accelerometer -Wakeup Secondary,-0.20578003,2.0603485,9.181213,3
178185974097,gyro,BMI160 Gyroscope -Wakeup Secondary,0.06575012,-0.102508545,-0.071121216,3
178237100868,compass,AK09911 Magnetometer -Wakeup Secondary,-9.04541,-22.610474,-34.298706,3
178237438680,rotVectorGyro,Game Rotation Vector,0.069395386,0.07701352,0.70621365,0.7003681,3
178237628107,rotVectorAll,Rotation Vector -Wakeup Secondary,0.039147355,-0.095991075,-0.93787354,0.33112895,0.17453292,3
178237908003,rotVectorMagnetic,GeoMagnetic Rotation Vector,0.034603164,-0.0934775,-0.94741684,0.30408207,0.17453292,3
178238244461,linAccel,Linear Acceleration -Wakeup Secondary,0.029707454,0.023697138,0.048399925,3
178238557378,orientation,Orientation,141.08115,-11.90413,-0.53697175,3
178238708211,accel,BMI160 Accelerometer -Wakeup Secondary,-0.061523438,2.0316162,9.573257,3
178238854566,gyro,BMI160 Gyroscope -Wakeup Secondary,0.056152344,-0.11103821,-0.08496094,3
178289456389,compass,AK09911 Magnetometer -Wakeup Secondary,-9.042358,-23.327637,-33.580017,3
178289795243,rotVectorGyro,Game Rotation Vector,0.07122407,0.07640918,0.7033425,0.7031344,3
178290182586,linAccel,Linear Acceleration -Wakeup Secondary,0.14497378,-0.5961261,-0.3011694,3
178290399566,orientation,Orientation -Wakeup Secondary,142.00659,-11.984632,-0.41608682,3
178290803420,accel,BMI160 Accelerometer -Wakeup Secondary,0.07434082,1.4234924,9.212936,3
178291061336,rotVectorAll,Rotation Vector,0.03739633,-0.0975333,-0.940488,0.3233746,0.17453292,3
178291286753,rotVectorMagnetic,GeoMagnetic Rotation Vector -Wakeup Secondary,0.033769723,-0.09462736,-0.94756263,0.30336496,0.17453292,3
178291824097,gyro,BMI160 Gyroscope,-0.026931763,0.040237427,-0.18403625,3
178342909774,compass,AK09911 Magnetometer -Wakeup Secondary,-9.074402,-20.422363,-34.321594,3
178343419305,rotVectorGyro,Game Rotation Vector,0.066349305,0.07742249,0.70213413,0.70470643,3
178344427274,linAccel,Linear Acceleration -Wakeup Secondary,-0.2919485,-0.09008634,0.007593155,3
178344760347,orientation,Orientation -Wakeup Secondary,141.98596,-11.657034,-0.9426559,3
178345381493,accel,BMI160 Accelerometer -Wakeup Secondary,-0.53079224,1.947815,9.571457,3
178345711180,rotVectorAll,Rotation Vector,0.04081001,-0.09334621,-0.940831,0.32319972,0.17453292,3
178346062222,rotVectorMagnetic,GeoMagnetic Rotation Vector -Wakeup Secondary,0.036778953,-0.09279978,-0.9463839,0.3072346,0.17453292,3
178346459149,gyro,BMI160 Gyroscope -Wakeup Secondary,-0.037582397,0.03703308,-0.022109985,3
178397363264,compass,AK09911 Magnetometer -Wakeup Secondary,-8.279419,-24.029541,-32.15027,3
178397674097,rotVectorMagnetic,GeoMagnetic Rotation Vector,0.039379396,-0.09177433,-0.945197,0.31085274,0.17453292,3
178397871284,linAccel,Linear Acceleration -Wakeup Secondary,-0.28928632,-0.07617521,-0.015569687,3
